NetflixID,Title,Type,ReleaseYear,Synopsis,Runtime,Image,IMDbRating,RT Critic,RT Audience
80997859,Painted Faces,movie,1988,"In this dramatized rendition, students undergo rigorous study at Master Yu's Peking Opera school, a cradle for future Hong Kong film stars.",1h47m,https://occ-0-299-300.1.nflxso.net/dnm/api/v6/XsrytRUxks8BtTRf9HNlZkW2tvY/AAAABSKvv9O8gHsSwFoOYMumsn1CI6l0JFnE_mFVxGrTmag3g-C9roT4arg2ThBQF7DkbC-Ki_IjoSWXUcDq7KkST93EUA.jpg?r=570,7.0,,
80202176,Hurricane Bianca: From Russia With Hate,movie,2018,"When Texas teacher Richard is lured to Russia under false pretenses by his enemy Deb, his drag alter ego Bianca soon turns the country upside down.",1h25m,https://occ-0-768-769.1.nflxso.net/dnm/api/v6/XsrytRUxks8BtTRf9HNlZkW2tvY/AAAABfRX_0s1N5SMMCOTBOlLiI-Xnp3HxHAdaRY7P6mXV1snTyNzks0R22PvW3z1cK8PbXXX0kh2CqZbQQg3kC3_DCONaw.jpg?r=245,4.7,,35.0
80176707,For Here or to Go?,movie,2015,A software engineer must decide if he'd rather navigate America's frustrating visa renewal process or simply return to his home country of India.,1h45m,https://occ-0-32-34.1.nflxso.net/dnm/api/v6/XsrytRUxks8BtTRf9HNlZkW2tvY/AAAABe0JClJEHubLGjv70uOd_mlPEkD1n-W3ykVfnlvLsHgJBQh3l2CbRni4CjFCrZRL-46AN0O8OWh5PKst-WWPmgJO-Q.jpg?r=2c3,7.9,44.0,90.0
81002212,Bioscope,movie,2015,"Inspired by classic and contemporary literature, four renowned Marathi directors create four individual stories in this anthology of short films.",2h10m,https://occ-0-2773-2774.1.nflxso.net/dnm/api/v6/XsrytRUxks8BtTRf9HNlZkW2tvY/AAAABQ64JhiIleLxWXkiaWEuvYI2SI48Z8dGJ-ozH56eiHpcuqubhUVg6XLOXLoGT82zX-vg-FL9Oo11cKH6mZfJn0zR4A.jpg?r=f9b,7.0,,
81014811,The Creative Indians,series,2017,"From chefs and comedians to filmmakers and fashion designers, India's most notable imaginative minds share their artistic journeys.",,https://occ-0-2851-1432.1.nflxso.net/dnm/api/v6/XsrytRUxks8BtTRf9HNlZkW2tvY/AAAABQtVDDRe4qHyweJnbwrF1WBf45oh8IJM5jQNMrPclWRXp5YM5bqczgHtjEL0hdD6G4X4A5TPxmlegcU41KQG_ZmEjg.jpg?r=a32,,,
70123118,What's Your Raashee?,movie,2009,"To protect his family from ruin, Yogesh must marry his dream girl in only ten days, so he rushes into dating women with different astrological signs.",3h22m,https://occ-0-2851-1432.1.nflxso.net/dnm/api/v6/XsrytRUxks8BtTRf9HNlZkW2tvY/AAAABQbo23rckZk-v93FY1GcLeBClK0TfweLy5CLFohmuZNt2b3mr_TvTyz97e-zC_F4SV_eaSnjEu4Iv5sw5NdNGO-22g.jpg?r=865,4.6,,
80209061,Adventures in Public School,movie,2018,"After years of home-schooling, an awkward teen decides he wants a public high school experience, but his overbearing mother struggles to let go.",1h26m,https://occ-0-32-34.1.nflxso.net/dnm/api/v6/XsrytRUxks8BtTRf9HNlZkW2tvY/AAAABTDwcvUSaxyKbSvKozvYiOMgA8TmnRY5E0Uj0OE0_rp0wtItepKk9_aC2tjnmI_CzLTWghwP3jGAkKey7jlRMJ1IoQ.jpg?r=1dc,5.9,71.0,60.0
81012573,Marriage Contract,series,2016,"A poor, widowed woman desperate to support her 7-year-old daughter and a wealthy business executive with a sick mother enter into a contract marriage.",,https://occ-0-2851-1432.1.nflxso.net/dnm/api/v6/XsrytRUxks8BtTRf9HNlZkW2tvY/AAAABejXdhrUJYH_91Cac2uNSYJCMXYNv9AmuwT-GzcoIvLgXY9hUjNmAZ_SQvOKeqUMTia32PGIls06M_-WwhwCxqsSeA.jpg?r=c38,7.6,,
80195765,The Commuter,movie,2018,"On his daily train commute, an insurance salesman gets railroaded into accepting a suspiciously lucrative offer from a mysterious fellow passenger.",1h44m,https://occ-0-768-769.1.nflxso.net/dnm/api/v6/XsrytRUxks8BtTRf9HNlZkW2tvY/AAAABYaO2qbOOFntLIn9PHuyb9iFSKijKbq8vJS4jPBAHsepVXKjMugqWUtFHo_Nfv8HQgsJUrSbB-WgMfwNnWAzazkOtw.jpg?r=a54,6.3,56.0,39.0
80158802,Demetri Martin: The Overthinker,movie,2018,"With his signature one-liners and drawings, Demetri Martin muses on doughnut holes, dogs, sports bars, the alphabet's most aggressive letters and more.",56m,http://occ-0-1952-2433.1.nflxso.net/dnm/api/v6/XsrytRUxks8BtTRf9HNlZkW2tvY/AAAABSeAf82Cn8ySy016_stt2Um_pJHUMLJvgO3i8lkJfgr4Xbf1oBcC39XcTFJv7PkepPzMqUL62Ix5mUyVl1XPfhlzG8vL9AJK-InqeLcxQkl6WckTpo_LXlN_4uI.jpg?r=e73,7.1,,86.0
80211884,All About the Washingtons,series,2018,"Hip-hop icon MC Joe Speed retires from showbiz and finds a new rhythm balancing business, romance and everyday family chaos.",,https://occ-0-1952-2433.1.nflxso.net/dnm/api/v6/XsrytRUxks8BtTRf9HNlZkW2tvY/AAAABQOdFtHpJbUM-3iSzpBxiqcOwpkKoE4xtwLVCCHBLkB0cRHmPr_TCDwPFtpI4GFU_O2aUuN_2feL-Asu-Wj0h8k-merjMDcpaGfvOQZkE73FjdWWxPKTeD5xPGg.jpg?r=ae8,4.2,40.0,94.0
80160935,The House of Flowers,series,2018,"In this dark comedy, a wealthy matriarch tries to maintain her family's facade of perfection after her husband's mistress exposes their dirty secrets.",,https://occ-0-2851-1432.1.nflxso.net/dnm/api/v6/XsrytRUxks8BtTRf9HNlZkW2tvY/AAAABW58OhmCbbguaOd5nULgWbGqKSwOKRpIzUPuHfNjKcM3zOs0VH1fznw9aI4tGfh6dYpq4bQOIjPDGB7zeRg3nSHkbXbDd2qBFqfV7B99oCaRNRDDTABuqBZmqv8.jpg?r=db0,7.8,80.0,88.0
80165437,72 Dangerous Animals: Asia,series,2018,"From fangs to claws to venomous stings, they all wield deadly weapons. But which creature will be crowned the fiercest of all?",,https://occ-0-2851-1432.1.nflxso.net/dnm/api/v6/XsrytRUxks8BtTRf9HNlZkW2tvY/AAAABbfMY7Or0dwQNl00MTX0JeIy1c92IkNG8A5uy1_FZGM-QmO1zQOedx97Vv3BzJwtKlWWSAKqKvDBKBBfM6PSYF6YQxwanxj4N0jx0DvjYxXnfET6yhSXW_3LnT4.jpg?r=f8c,,,
80245299,Ponysitters Club,series,2018,A young horse enthusiast teams up with her best friends to rescue and rehabilitate animals on her family's beloved ranch.,,https://occ-0-2851-1432.1.nflxso.net/dnm/api/v6/XsrytRUxks8BtTRf9HNlZkW2tvY/AAAABaLcZFbh5sdbCk9zQEvapAckto4GnhD2yUSlWiTeXNdOSLGmjXnLuiBxP2O6N0Q0UBlQNOP-HQap2iSLiu8cYBzL1jtqjRz7lMAMZsBkIPSdtHx9QM1-p9pSlSE.jpg?r=c4a,7.0,,
80188953,Afflicted,series,2018,Baffling symptoms. Controversial diagnoses. Costly treatments. Seven people with chronic illnesses search for answers -- and relief.,,https://occ-0-1952-2433.1.nflxso.net/dnm/api/v6/XsrytRUxks8BtTRf9HNlZkW2tvY/AAAABUUiMiWffb0BTUa9PSYN9oJJmGC6ntZgAhh5hCekNPoIodFCY5fgjrr1b7Fj-xz1tgaqAKuNJEWCdbfCL2k5YUNlk-eby8X8t8vzY2e9FawAdysWASEZpJfW1Qw.jpg?r=f6a,,,
81004322,Million Pound Menu,series,2018,Next-gen restaurateurs get the chance to open their own pop-up eateries to impress the paying public -- and a panel of discerning U.K. investors.,,https://occ-0-2851-1432.1.nflxso.net/dnm/api/v6/XsrytRUxks8BtTRf9HNlZkW2tvY/AAAABS7Ds_2qkaofrM8Wpsf9K1SMeZeEORm24mTo-XKCxiDE3DxOOTHuzgcpR6wc7rosrn-i2SqYhYObA6LOF-nKbxtbYunDjPJdRl_DmKhqpVAFI3X9aLI8cSSgxOw.jpg?r=bc5,6.5,57.0,100.0
80239831,Zion,movie,2018,"Born without legs and stuck in foster care for years, teen Zion Clark finds his calling when he pursues competitive wrestling. A documentary short.",11m,https://occ-0-2717-360.1.nflxso.net/dnm/api/v6/XsrytRUxks8BtTRf9HNlZkW2tvY/AAAABaY7GqjaToBwE4MQ2BehbNKYl14-M8UxGLt2jhbM_gneWezajLx4QzTzQm1JtHeoYgyFH7b-Rgjr_qQhcWM6_BBHzc_hGKYWWguEF4zgPO0zeyBAA0I99Jv8P5c.jpg?r=6b5,7.2,,83.0
80179905,Insatiable,series,2018,"A bullied teenager turns to beauty pageants as a way to exact her revenge, with the help of a disgraced coach who soon realizes he's in over his head.",,https://occ-0-1952-2433.1.nflxso.net/dnm/api/v6/XsrytRUxks8BtTRf9HNlZkW2tvY/AAAABV1ghALAl13nk0syiWa5wsAvilEEMnDFw3izdmS7k5rHgcMv8ULhjXh9ZGHpkLPtYtzZwpH5XfqIIIGl1h5si3Phy6k1sMKhicZbLpIQUbHE5dzCcZYtuiMapY8.jpg?r=949,6.6,13.0,89.0
80175147,The Package,movie,2018,"After their buddy suffers an unfortunate accident during spring break, four pals risk everything -- including their dignity -- to make him whole again.",1h34m,https://occ-0-2773-2774.1.nflxso.net/dnm/api/v6/XsrytRUxks8BtTRf9HNlZkW2tvY/AAAABRbJ6Mf1qkIuh56dJ-ddp2EgraNr8yDbmgXiiaIMSPvEBSFWlKZESYblPil6MN53ZXB6HyMNQUc3IuQcMWgi0akAJ7k4RvwiY9igRPH9TADmRbjFCST5vcSlvXE.jpg?r=dda,5.5,,
81005454,Beyond the Clouds,movie,2017,A youthful drug dealer in Mumbai must change his ways when the sister who raised him is assaulted by her boss and imprisoned for defending herself.,1h59m,https://occ-0-2773-2774.1.nflxso.net/dnm/api/v6/XsrytRUxks8BtTRf9HNlZkW2tvY/AAAABSXwSM2XOXS8iAigm9HiULv_i4-6Ydg43Xj1xa0pIjpSXpxGSWeCeERn086rrOJ3Mun68C3wbscKWCN-HDiyf8salw.jpg?r=93c,7.0,67.0,67.0
80245357,Perdida,movie,2018,"A policewoman whose childhood friend disappeared in Patagonia years ago starts a new search to find answers, and soon finds her own life in danger.",1h43m,https://occ-0-299-300.1.nflxso.net/dnm/api/v6/XsrytRUxks8BtTRf9HNlZkW2tvY/AAAABU8CwY0r-e8dYMPVLFjKez6zcuLuiiJKWInVvvNemJkZYFcmawh2BaXlmcFHdzFeyqAUcY2d4ik8ewHYsQJXDpLdWRwiPLaZRX3upSYLDo5pnlOxKCHRUUes04k.jpg?r=2b4,5.5,,
80222042,The Most Unknown,movie,2018,"Traversing disciplines from physics to psychology, nine scientists share ideas and seek common ground by delving into deep existential questions.",1h32m,https://occ-0-2773-2774.1.nflxso.net/dnm/api/v6/XsrytRUxks8BtTRf9HNlZkW2tvY/AAAABYV6LlCl-lj_dZuENvbbgPbZ3aV15TP8S6EI18Cj1LqmTOIaX0JP3X0dNGnNPq3atnMRqq71o5H1n2iNbeEvABIrXg.jpg?r=02d,6.6,83.0,62.0
80998058,Pretty Man,series,2018,"Doomed by misunderstandings, two middle-school classmates miss their shot at love -- but a twist of fate brings them together years later.",,https://occ-0-2851-1432.1.nflxso.net/dnm/api/v6/XsrytRUxks8BtTRf9HNlZkW2tvY/AAAABejASmCkW24806WfBNYP7XdMMKLV4giTVzzir_XON5NZrKg8qls5F25wPWHoz2FP338nHIAZJqlE8o5Gq8F03Z_mtQ.jpg?r=85b,,,
80210161,I Kill Giants,movie,2017,"A lonely, bullied middle school student who is viewed is an outcast 'weirdo' harbors a dark secret: at night, in the forest, she slays giants.",1h46m,https://occ-0-299-300.1.nflxso.net/dnm/api/v6/XsrytRUxks8BtTRf9HNlZkW2tvY/AAAABfcHoN6cU7nHRbSCO3vcrdnM4M7bxAcoTH-GlwjFNGn1NxVXBF33tgyOrBHnMVyuJrSjt7iZcGGdCjED6rz03VvYbQ.jpg?r=f14,6.2,77.0,76.0
80241877,The Judgement,series,2018,"After a traumatic incident at a party makes her a target of gossip and derision, a young college student tries to change her school's toxic culture.",,https://occ-0-2851-1432.1.nflxso.net/dnm/api/v6/XsrytRUxks8BtTRf9HNlZkW2tvY/AAAABctB22lJgQLd-_2L1AkQPRbkzJCDDhAdWS-Od8OfOQG654OpsbOd-6Keh84_0_yvdGGM9hiJ1xGlgLVUbmGvwus753Z0ZR_FxofvUVX0VvK1GI0scqzwO5ffGCo.jpg?r=f23,,,
80234491,Flavors of Youth: International Version,movie,2018,"Memories in a bowl of steaming noodles, a fading beauty finding her way and a bittersweet first love -- all in these stories of city life in China.",1h14m,https://occ-0-32-34.1.nflxso.net/dnm/api/v6/XsrytRUxks8BtTRf9HNlZkW2tvY/AAAABSrrzkc1B9rJnKOP8Xr3QYZBJc4QRdK8aztgUfwifPCpxKaJT0rH5m4-nuJg-rNQNh-vhTvELrNVgMllkvUoWPzeITGb9OpdCelOsAw3OEONimvK5GCJ4wQN-_g.jpg?r=ba2,,,
81011508,Life,series,2018,"At Korea's top university medical center, ideals and interests collide between a patient-centered ER doctor and the hospital's newly-appointed CEO.",,https://occ-0-1952-2433.1.nflxso.net/dnm/api/v6/XsrytRUxks8BtTRf9HNlZkW2tvY/AAAABcXbI_60duZMOwSUXFc2q1Axx5Zttu5ChRO9Gy87MmCRqL-PEatsqCb8O62CPBU8l_MAlXte5TpeNop6vQ7O4j5_QYaGYdkuFP8g1QCtkNfy5fg9f6M_TQUThPU.jpg?r=46c,5.6,70.0,88.0
70303426,2 States,movie,2014,"Graduate students Krish and Ananya hope to win their parents' approval before they marry, but the two families clash over their cultural differences.",2h22m,https://occ-0-2773-2774.1.nflxso.net/dnm/api/v6/XsrytRUxks8BtTRf9HNlZkW2tvY/AAAABb6viylkZlloTyqFd1cwJG0Mt16_g97biNOr9MMWbklOrnIpYkOmjy6HsUCV3JBJjIYkpEgCflXFDUXI_a6CuiR4dA.jpg?r=999,6.9,44.0,64.0
80104648,Baaghi,movie,2016,A martial artist faces his biggest test when he has to travel to Bangkok to rescue the woman he loves from the clutches of his romantic rival.,2h7m,https://occ-0-64-58.1.nflxso.net/dnm/api/v6/XsrytRUxks8BtTRf9HNlZkW2tvY/AAAABTFYKITLIy3a8Lr-c-YT0xcXhBrEabOkOVvXHsNKKmlMfs96SNSPIUyr_ivEO-ZAVGseByqgZaoyR7OVUQf08qVWww.jpg?r=b2a,5.2,,
80992995,Brij Mohan Amar Rahe,movie,2018,Faking his death to escape the realities of his uneventful life worked out well for Brij Mohan -- until he was sentenced to death for his own murder.,1h40m,https://occ-0-2773-2774.1.nflxso.net/dnm/api/v6/XsrytRUxks8BtTRf9HNlZkW2tvY/AAAABeYsfaUIQG8Ob2Y3-H6kdaxdUzCRpqMtO_Aj2KrVMzBKvSCZQ0l0P17guK8emzyKuZE_5IB7gtpsL-TWrGj9e-WXndFYxgQIRhksXc-YR6vl2sFh-mrCkk3ituc.jpg?r=1cf,6.9,,
80988815,Marching Orders,series,2018,"A top-ranked college marching band's members fight to keep their spots, memorize routines, tend to their social lives -- and slay the competition.",,https://occ-0-2851-1432.1.nflxso.net/dnm/api/v6/XsrytRUxks8BtTRf9HNlZkW2tvY/AAAABQzTxEuSq2i_wmXKpJW7pZ3Hl-e7kySh_89faEY3fAPY2VjijaA1Q4-OqCqHbvl1O6XXaRwY1wv9o8DSRkZOg0hALR90ZSYgppma5hC2_nkMzLgBedg5sU3KzP8.jpg?r=cef,6.0,,
80202283,I AM A KILLER,series,2018,Death row inmates convicted of capital murder give a firsthand account of their crimes in this documentary series.,,https://occ-0-2851-1432.1.nflxso.net/dnm/api/v6/XsrytRUxks8BtTRf9HNlZkW2tvY/AAAABfYgvm_kltO66KvxbR2ZlHuwPqVLL-rr_86nxlrbhsKWQmJxZkRBPX_Tc4vugGOMYYt8Bqj-Xoxews-K4MY9TmWMfHhK4zAXWXkPEs060rzkdBxzsYuqePhvlbYUaKLcX5TdbQJdriJ2_UWTmeJZCSz5vCM4.jpg?r=778,7.5,,88.0
80215500,Cocaine Coast,series,2018,"In 1980s Galicia, Spain, a young fisherman becomes a prosperous cocaine smuggler by providing Latin American suppliers with a European entry point.",,https://occ-0-1952-2433.1.nflxso.net/dnm/api/v6/XsrytRUxks8BtTRf9HNlZkW2tvY/AAAABaceooaNQ9Q4FD_lbE_Bq9ftxUmTmPIxA31AeMU3XyLGuMnt5S6yG8M3g1k1BXp80pw9cvQ6OmX1ztfeObZJQVyb0R7TkQOjjNYPhCNNIprcTqMH9fBekjJS-Y4.jpg?r=122,8.0,,88.0
80174897,Like Father,movie,2018,"After she's left at the altar, a workaholic advertising executive ends up on her Caribbean honeymoon cruise with her estranged father.",1h43m,https://occ-0-2717-360.1.nflxso.net/dnm/api/v6/XsrytRUxks8BtTRf9HNlZkW2tvY/AAAABdJBo0A95UCOwXTmzqh_00Uk29-nXt14M_DKM6rPsvG7RAesUvJGh5lBrCgXdlFjPw0cTQLo0hzCcaANVqmz-T8UK6IxWd8BrnFz6gsROD4iixdVOkqpSYnPK4c.jpg?r=25a,6.1,,
70187503,Thank You,movie,2011,Three cheating husbands end up paying the price for their infidelities when their spouses hire a private detective -- who falls for one of the wives.,2h11m,https://occ-0-299-300.1.nflxso.net/dnm/api/v6/XsrytRUxks8BtTRf9HNlZkW2tvY/AAAABWD10WYGLJlKhLPEsE5F9lDLrxnTKa9QMrzJS2wRrfgYuTVDH7mrBoqI4tVnpKyOUBiLEOOa_gWIlTXpFGaayu3NfQ.jpg?r=f25,4.6,,
70303424,Highway,movie,2014,"City girl Veera is kidnapped on the eve of her wedding, but as her captors take her through the countryside, Veera finds herself feeling emancipated.",2h7m,https://occ-0-299-300.1.nflxso.net/dnm/api/v6/XsrytRUxks8BtTRf9HNlZkW2tvY/AAAABXyxdMA0bLvu6u_b9TWC8zJeiuIm0T315Ziphl2lgK8siolPC0nBu3_myBmMJJxa-o0Izuxk7ekOVfKFKEwprhNOYw.jpg?r=d2d,7.6,,69.0
80087743,Tamasha,movie,2015,"Meeting while on vacation, Ved and Tara sense a connection but vow to keep their real identities a secret. Years later, their paths cross again.",2h12m,https://occ-0-768-769.1.nflxso.net/dnm/api/v6/XsrytRUxks8BtTRf9HNlZkW2tvY/AAAABXnr6MrV4GLGwqp__jRbXCtSUhAXMlmj3sMJVkg9sP6GYTYhDGFYwqcUscZZyFALeIRXHTMtSS9zJSE6UdqUjzDuIA.jpg?r=954,7.3,67.0,66.0
70075775,The Blue Umbrella,movie,2005,"A charming allegory based on a novella by Ruskin Bond, this visually stunning film from India explores themes of greed, loneliness, longing and loss.",1h30m,https://occ-0-299-300.1.nflxso.net/dnm/api/v6/XsrytRUxks8BtTRf9HNlZkW2tvY/AAAABdUohD3QOE0Sa_HcizWTkyT7nbs4dX880rBlAIDfReEGHh6XPbP8eOYf2k8K2uoq3PYi9NaOpMLTLiJEX0TjTlGytQ.jpg?r=f9b,7.6,,81.0
70303496,PK,movie,2014,"After the successful 3 Idiots, Aamir Khan reteams with Rajkumar Hirani to play an alcoholic social crusader in a political satire on the state of corruption in India.",2h25m,https://occ-0-299-300.1.nflxso.net/dnm/api/v6/XsrytRUxks8BtTRf9HNlZkW2tvY/AAAABdLbMjMKo1ci-OZK9l7MirfFMcWXpQiIlD5rFzT9AX_yBxAfuO1YTHXQLPR4sP0xWIVMkQg4kVwH-toLPTS9NueIrQ.jpg?r=25b,8.1,76.0,85.0
70139078,Tees Maar Khan,movie,2010,A flamboyant con artist and his band of gleeful robbers gamble with fate when smugglers hire them to swipe antiques from a speeding train.,2h4m,https://occ-0-299-300.1.nflxso.net/dnm/api/v6/XsrytRUxks8BtTRf9HNlZkW2tvY/AAAABf67ihQQ7ehPeQJLdLedWWMCXKd9a-0Ypts1ZRxZAUqjyN1uT_1nYWlzdHwUKzfuXUxvrSVvENv2SP_5842EV_SHAQ.jpg?r=f5e,2.6,,
70114589,Main aurr Mrs. Khanna,movie,2009,"A financially troubled Indian man heads to Singapore to find employment, while his pretty wife stays behind in a move that could cause trouble.",1h48m,http://occ-0-1490-1489.1.nflxso.net/dnm/api/v6/XsrytRUxks8BtTRf9HNlZkW2tvY/AAAABa-1kT2DTJESKD_y_Op75E1cy9G5jhg17utbYRsGtrXbJ94av0ZnUE1yZysCxLBGVAc038EKTEzWtm6_vK3cDUlNNA.jpg?r=d29,3.6,,
80104257,Mohenjo Daro,movie,2016,"A courageous villager moves to the ancient city of Mohenjo Daro, where he falls for the daughter of a priest and does battle with a tyrant.",2h48m,https://occ-0-2773-2774.1.nflxso.net/dnm/api/v6/XsrytRUxks8BtTRf9HNlZkW2tvY/AAAABdIoc_2Zn6Fhb-jugqpzCT5J4KQOwB65lIhutLOy9V3pgrdIVA1hgfX0sDjGm2LLUZK21b7nAyScaVJT_zo9YuSJIw.jpg?r=a98,5.7,38.0,46.0
70219529,Joker,movie,2012,A remote village situated neither in India or Pakistan becomes its own republic after inmates at the local mental asylum bust loose and take over.,1h38m,https://occ-0-64-58.1.nflxso.net/dnm/api/v6/XsrytRUxks8BtTRf9HNlZkW2tvY/AAAABVRP83V2NwM-BTLDsbEPAcfNh8vvdgEbzB3K5VBUTxneZdwBDPgzaE3XyD6QMvVVV37f3nG2VnNfMwojkQjJhn3g8g.jpg?r=2a2,2.4,,33.0
70139075,7 Khoon Maaf,movie,2011,"Spiced liberally with black comedy, this Bollywood drama follows the lethal love life of a woman who marries numerous men -- only to find them flawed.",2h27m,https://occ-0-64-58.1.nflxso.net/dnm/api/v6/XsrytRUxks8BtTRf9HNlZkW2tvY/AAAABW8M72EvCD_xUt-H8iwdqGgZ0QSzbQkqQTdyERTbG7rrQV8Q7EQS4_fqpRJr-5Hyyikc6b7LgnBIXIo4DjKARrOIBA.jpg?r=e03,6.1,,
60003290,Fiza,movie,2000,"Fiza's brother disappears during Mumbai's horrifying 1993 riots. Each day, Fiza and her widowed mother hope that he will return.",2h42m,https://occ-0-64-58.1.nflxso.net/dnm/api/v6/XsrytRUxks8BtTRf9HNlZkW2tvY/AAAABRIV6Jn6AXkRnU4Eq-fziUcA2PXedYeaXJkTaENUfbBv0_o1_b_g547_YpYXMgLHT89UQNfSP6PYgGvdsZ5dxJRzXw.jpg?r=1a6,6.2,,59.0
70056059,Khosla Ka Ghosla,movie,2006,A cranky control freak must rely on his comically dysfunctional family to pull off a scam on a greedy land shark who's stolen his prized property.,2h4m,https://occ-0-32-34.1.nflxso.net/dnm/api/v6/XsrytRUxks8BtTRf9HNlZkW2tvY/AAAABZgk8WaoqfXB8T4kRX6-15OAeuQxBX4jT7of5AA8PHbjYZbc2e4FUbh0xn370YR_r1kl7KrBgzjnDCj5BltHnAbbKA.jpg?r=10f,8.3,,90.0
70139072,Chillar Party,movie,2011,"Eight feisty boys befriend young drifter Fatka. When a mean politician threatens Fatka's way of life, the boys band together in honor of their pal.",2h6m,https://occ-0-64-58.1.nflxso.net/dnm/api/v6/XsrytRUxks8BtTRf9HNlZkW2tvY/AAAABX9lsyPAp3kwhZUSLauFiaDADtnR9IknVNiFEqj8pw15DtWrzI3UKfmEsvN3W5rNJGIzXIiZmrHCgKwl9gRJgV1iHw.jpg?r=1f8,7.5,,76.0
70303432,Haider,movie,2014,Shahid Kapoor delivers a searing performance in this Bollywood take on Hamlet that unfolds amid Kashmiri culture and history.,2h34m,https://occ-0-2773-2774.1.nflxso.net/dnm/api/v6/XsrytRUxks8BtTRf9HNlZkW2tvY/AAAABe35osqSDykNNJkHz__7fkTuh4wiLEJZL6wqFcwqOZMhwVtUYASba77-SedUptEld-CbtKNhjdfpQzwj7mxF3Gelpw.jpg?r=fcf,8.1,86.0,88.0
80099083,Fitoor,movie,2016,A young artist falls for an aristocratic young woman whose bitter mother has trained her in the art of breaking hearts.,2h3m,https://occ-0-2773-2774.1.nflxso.net/dnm/api/v6/XsrytRUxks8BtTRf9HNlZkW2tvY/AAAABTMhGqvvcxjDJQZSU-6F4XmTo4s2gk_A88N3ExOsObQgBtXuxSYOy38VWBaEUV-Nu2kP_UsbKNMqcYAji_89CPhHBw.jpg?r=6e1,5.4,15.0,46.0
80227672,Forever Chape,movie,2018,"In the wake of the plane crash that claimed the lives of 71 people, the Brazilian soccer club Chapecoense seeks to rebuild the team that made history.",1h13m,https://occ-0-2717-360.1.nflxso.net/dnm/api/v6/XsrytRUxks8BtTRf9HNlZkW2tvY/AAAABZHThs0uFb9xtMFz_nfV5zIpyE3r5e3eXp4JlDVcQS7nhWD5Z8qnUDvTBkYHmKcxNFo-lj3S5R_fa04JJHrxar5F9Q.jpg?r=5a1,7.6,,
80997865,On the Wrong Track,movie,1983,"Two rebellious, hot-headed teenage brothers get caught up in gang life, which has dangerous repercussions for their family and friends.",1h28m,https://occ-0-2851-1432.1.nflxso.net/dnm/api/v6/XsrytRUxks8BtTRf9HNlZkW2tvY/AAAABYGgFHLMzeeSqnGNi26GowZdE9xJfL463UFneviGQ9P-j4si4zY_K6DjfbgdeQOctle7yRgcKUfQ6uUy0aWJkqD-8Q.jpg?r=9e6,6.1,,
70033644,Casino Tycoon 2,movie,1992,Casino mogul Benny Ho wields enormous power. But a feud with his former partner and a massive fraud scheme soon threaten his family and his empire.,1h47m,https://occ-0-32-34.1.nflxso.net/dnm/api/v6/XsrytRUxks8BtTRf9HNlZkW2tvY/AAAABY-c2m0Edc70BdYcbcsfOqsFh5TbiOIHOdYAyx0B6NAtQQQMpzBmhJZwBall7ZVYWVKfcgGX4QSL3rvBg5OjaaiZTA.jpg?r=56d,,,
81004113,Age of Rebellion,series,2018,"At their high school, a group of unruly teens wreak havoc, face bullies and navigate turbulent lives beyond school grounds.",,https://occ-0-2851-1432.1.nflxso.net/dnm/api/v6/XsrytRUxks8BtTRf9HNlZkW2tvY/AAAABYyLcA9GjuU84n4Al81p7zcTRx10H5QIgcxfTNRzq0RChRfzexeKC5wqXZqxE4ZJgNCetAvc_C7gMYc8hBVCKrHOKg.jpg?r=367,,,
80230018,Switched,series,2018,"High schooler Ayumi's perfect world evaporates when her envious classmate Zenko somehow steals her body, her boyfriend and her life.",,https://occ-0-1952-2433.1.nflxso.net/dnm/api/v6/XsrytRUxks8BtTRf9HNlZkW2tvY/AAAABY99FaMqPrXDms0OLgmknvEPNv-v4_s1FVLiuiKdB4kYy1uPVVoZifc5JlTKWOKFLrHGyO6csrUuVp4mUzVNcmYFqgQCSCm8ye4neRu70gKOcvZkZYFCgIZeyQc.jpg?r=987,7.2,,86.0
80226279,Becoming Champions,series,2018,This series looks at the stories behind the athletes and countries that have achieved World Cup champion status.,,https://occ-0-2851-1432.1.nflxso.net/dnm/api/v6/XsrytRUxks8BtTRf9HNlZkW2tvY/AAAABR9OfZNnepyJP5pejRJBgpsl5qpNIRGc5xPRct5whjKqajBjrLZPBvggUOvy4sQsbXthDZyTh0wqHrK4OONRYtP5iQ.jpg?r=2f7,,,
80997858,Doubles Cause Troubles,movie,1989,"When the tenant in their flat dies under suspicious circumstances, two bickering cousins are forced to navigate both sides of the law.",1h33m,https://occ-0-32-34.1.nflxso.net/dnm/api/v6/XsrytRUxks8BtTRf9HNlZkW2tvY/AAAABema_xvD7b19eT_4YMTq7HIDjCHSfChjexIoTB_MsuAjmTkwLdtaMUv7psdu7MZk8PJC3sclLEVvMUAec2orFSnKpA.jpg?r=4ed,,,
80997864,Little Dragon Maiden,movie,1983,"Seeking to improve his combat skills, a young man falls in love with a woman with mystical powers, but his past stands in the way of their union.",1h32m,https://occ-0-64-58.1.nflxso.net/dnm/api/v6/XsrytRUxks8BtTRf9HNlZkW2tvY/AAAABTyez-Ox210J4CPhKypCJovYhFdeek4ZKmMmj64YEF-9q1plosR5HhNFHclzimejncb7JypwSMpjkD3sqPJBRbDpnw.jpg?r=85d,6.0,,
